packet_size,inter_arrival_time,src_port,dst_port,packet_count_5s,spectral_entropy,frequency_band_energy,label,protocol_type_TCP,protocol_type_UDP,src_ip_192.168.1.2,src_ip_192.168.1.3,dst_ip_192.168.1.5,dst_ip_192.168.1.6,tcp_flags_FIN,tcp_flags_SYN,tcp_flags_SYN-ACK,suspicious_src_port
0.1431639226914817,0.2252522277613359,20375,80,0.8571428571428571,0.7857451157422606,0.5194213202724534,0.0,0,1,1,0,0,0,1,0,0,0
0.8167501789549033,0.3913129944572676,36365,443,0.8571428571428571,0.1207994717382341,0.2180940957705238,0.0,0,1,0,1,0,0,0,0,1,0
0.301360057265569,0.1358930565373035,44572,443,0.6428571428571429,0.2637080607130428,0.6145005288711323,0.0,0,1,1,0,1,0,0,0,1,0
0.5612025769506085,0.1301648458206022,36476,443,0.1428571428571429,0.4356508678522273,0.0225095538399553,0.0,1,0,0,1,0,1,0,0,0,0
0.8496778811739442,0.5622395789579316,17905,443,0.7142857142857143,0.7163727974277236,0.1518375922988295,0.0,1,0,0,1,0,0,0,0,0,0
0.2884753042233356,0.6645684177684869,22712,80,0.4285714285714286,0.9896213711258124,0.5454555940009547,0.0,1,0,1,0,0,0,0,0,1,0
0.2891911238367931,0.960886464121292,19771,443,0.2857142857142857,0.1959741614678032,0.0320083207706557,0.0,0,1,0,0,1,0,0,1,0,0
0.2891911238367931,0.6357306145294007,62780,443,0.2142857142857143,0.9661345315503328,0.8682215142749925,0.0,0,0,0,0,0,1,0,1,0,0
0.9012168933428776,0.1377123443007674,17491,80,0.3571428571428571,0.8152160531684869,0.4392981956479285,0.0,0,1,1,0,0,0,0,0,0,0
0.1760916249105225,0.1086436304930141,15126,443,0.2857142857142857,0.6537912908612924,0.9878214789872528,0.0,0,0,1,0,0,0,1,0,0,0
0.4516821760916248,0.6109008875318079,39892,53,0.0714285714285714,0.4883625181891613,0.8979745516986989,0.0,0,0,0,1,0,0,1,0,0,0
0.3815318539727989,0.129279818581026,1492,53,0.4285714285714286,0.8538271407793045,0.478068930407217,0.0,0,1,1,0,0,1,0,0,1,0
0.4910522548317824,0.027268060251515,37413,53,0.9285714285714284,0.0415204548938987,0.4472485548484616,0.0,0,1,0,0,0,1,0,0,1,0
0.9813886900501074,0.6917211216386677,5825,443,0.9285714285714284,0.9350728191580489,0.5025779477175166,0.0,1,0,0,0,1,0,0,1,0,0
0.3335719398711524,0.3616441829438799,65413,53,0.7142857142857143,0.4973541372529908,0.822526442376952,0.0,0,0,0,1,0,0,0,0,1,0
0.8561202576950608,0.9428387445501348,4588,53,0.5714285714285714,0.3337141762152011,0.7866970419004377,0.0,1,0,1,0,0,1,0,0,1,0
0.0279169649248389,0.7831343541566888,8430,53,0.5714285714285714,0.181161753530783,0.4327353744503215,0.0,0,1,1,0,0,0,0,0,1,0
0.3657838224767358,0.3215831048957259,21645,80,0.3571428571428571,0.3798253596147116,0.1800677519402619,0.0,0,0,0,1,0,0,0,0,1,0
0.117394416607015,0.156770760242591,24950,443,0.0714285714285714,0.2131692284904414,0.4739782082878622,0.0,0,1,1,0,0,1,0,1,0,0
0.8647100930565498,0.4491272200744626,27831,53,1.0,0.9396877299388864,0.1259548728609186,0.0,1,0,0,1,0,1,1,0,0,0
0.0393700787401574,0.2816655618100379,38135,80,0.9285714285714284,0.1032367484302598,0.3314805977323764,0.0,0,0,0,0,1,0,0,1,0,0
0.6657122405153901,0.9312260299691112,3547,443,0.3571428571428571,0.6287804466105209,0.3813401934271092,0.0,0,0,0,0,1,0,1,0,0,0
0.5969935576234788,0.6311810794704229,13262,80,0.0714285714285714,0.1798489864541199,8.062966055175091e-05,0.0,0,1,0,1,0,1,0,0,0,0
0.8088761632068718,0.96964291960988,61625,443,0.9285714285714284,0.0478290222306005,0.7870119286098157,0.0,0,0,0,0,0,1,1,0,0,0
0.4108804581245525,0.2558110492865358,34448,53,0.6428571428571429,0.7552596710515083,0.3773155217173332,0.0,0,0,1,0,0,0,0,0,1,0
0.0171796707229778,0.4725797715565568,27983,80,0.7857142857142857,0.8158397082723576,0.9296165795720236,0.0,1,0,0,0,1,0,1,0,0,0
0.4638511095204009,0.7008647902980304,14140,80,0.5,0.7613181659148003,0.8297262204800103,0.0,0,1,0,0,1,0,1,0,0,0
0.5225483178239084,0.1142011431855537,50921,443,0.2142857142857143,0.1441493754632921,0.5296747507731462,1.0,0,0,1,0,0,1,0,0,0,1
0.9906943450250536,0.0875286892236955,11623,80,0.6428571428571429,0.7917189150334298,0.1139269692947665,0.0,0,0,1,0,0,1,0,1,0,0
0.740873299928418,0.4218288550059277,32005,443,0.1428571428571429,0.5111648637255337,0.4799752080283673,0.0,0,1,0,1,1,0,1,0,0,0
0.3815318539727989,0.7831730201809388,56193,443,0.2857142857142857,0.2363427908479929,0.6294674615467758,0.0,0,0,1,0,1,0,1,0,0,0
0.1295633500357909,0.1053394566081884,63508,443,0.4285714285714286,0.6771118140298844,0.8233456688335743,0.0,0,1,0,0,0,1,0,0,1,0
0.3321403006442376,0.4146898460495388,15508,53,0.0,0.2148492001784614,0.7156837291341647,1.0,1,0,0,1,1,0,0,0,1,1
0.9212598425196852,0.2605009525364862,3965,53,0.0714285714285714,0.2867991948628603,0.8782778010187983,1.0,0,1,0,1,0,1,0,0,0,1
0.3707945597709376,0.5763989298682425,51868,53,1.0,0.6322242493591572,0.2991284780889734,1.0,0,0,0,0,1,0,0,0,1,1
0.7322834645669292,0.0749452839573581,26209,53,0.5,0.3390587288553162,0.1631087724723061,1.0,0,0,0,0,1,0,0,0,1,1
0.0150322118826055,0.9662820838830978,14279,443,0.2142857142857143,0.2995395918263615,0.8545672299002228,0.0,1,0,1,0,0,0,0,1,0,0
0.8582677165354331,0.531304677605893,22922,80,0.9285714285714284,0.4101719552392673,0.2301680315516444,0.0,0,0,0,0,0,1,0,0,1,0
0.9005010737294201,0.3935497337821707,64616,80,0.7142857142857143,0.7215762096740326,0.2420449003145271,0.0,0,1,1,0,1,0,0,0,1,0
0.7494631352899069,0.0602604722702464,16763,443,0.5,0.616301563293713,0.0702606859787092,0.0,0,1,0,0,0,1,1,0,0,0
0.6463851109520401,0.6750140686786653,52018,443,0.0,0.6922886898559906,0.085986474028709,0.0,1,0,0,0,1,0,0,0,0,0
0.0200429491768074,0.14680795772934,22544,53,0.3571428571428571,0.0546745993460806,0.203425928718088,0.0,0,1,0,0,0,0,0,0,0,0
0.725125268432355,0.711536998711255,20658,443,0.2142857142857143,0.0531287292208055,0.424497057164543,0.0,0,1,1,0,0,1,0,1,0,0
0.3242662848962061,0.4856620900397954,62626,443,0.5,0.8162072149392259,0.1503109002350633,0.0,1,0,0,0,1,0,1,0,0,0
0.266284896206156,0.9707764179173226,4537,80,0.0,0.7388350853351309,0.9762238130195234,0.0,0,1,0,1,0,0,0,1,0,0
0.6349319971367215,0.881176168366056,6438,443,0.5,0.0532581585672486,0.426128216436748,0.0,0,1,0,0,0,1,0,0,0,0
0.0415175375805297,0.7536625234860557,41420,443,0.0714285714285714,0.2778096293950503,0.8076280705655932,0.0,0,1,0,1,1,0,0,1,0,0
0.2956335003579098,0.0598097768721176,42258,443,0.7857142857142857,0.2964874614538431,0.9580435397740562,1.0,0,0,0,1,1,0,0,0,1,1
0.8639942734430923,0.6708966260321958,45331,443,0.6428571428571429,0.4238441826562438,0.0728616433518443,0.0,0,1,0,0,0,0,0,0,0,0
0.1002147458840372,0.3112921500894789,12812,53,1.0,0.3542989245932562,0.149301167311103,0.0,0,0,0,0,0,0,1,0,0,0
0.1023622047244094,0.8752672639670144,50698,53,0.5,0.1567232182434317,0.5966395086674682,0.0,0,1,1,0,1,0,0,1,0,0
0.05798138869005,0.9426333356435236,40952,53,0.2142857142857143,0.237102360488504,0.6832612544621108,0.0,0,1,0,0,0,1,0,0,0,0
0.6692913385826772,0.5069843459081335,52039,80,0.5,0.4940376544758811,0.5741394919129796,0.0,0,1,1,0,1,0,0,0,1,0
0.6492483894058697,0.7387284863480668,33310,80,0.8571428571428571,0.801325267021328,0.3158135663062504,0.0,0,0,0,1,0,1,1,0,0,0
0.9341445955619184,0.4778206681123015,51496,53,0.0,0.5993657058872497,0.9536565295985164,0.0,0,1,0,1,0,0,0,0,1,0
0.9269863994273444,0.9673982228455116,17109,80,0.2142857142857143,0.6924566653463815,0.2720100308516421,0.0,0,0,0,1,0,0,0,1,0,0
0.7208303507516106,0.5820473455589676,7006,80,0.2142857142857143,0.146971814825684,0.2609783081395269,0.0,0,1,1,0,1,0,0,0,1,0
0.8883321403006442,0.5157119789513988,13036,443,0.9285714285714284,0.7263841958447612,0.1161947108494262,0.0,1,0,1,0,1,0,0,0,0,0
0.2519685039370078,0.9595018818167632,26964,80,1.0,0.1705908132332405,0.2772428816890744,0.0,1,0,1,0,1,0,0,0,1,0
0.8110236220472441,0.6527009791867556,8729,53,0.2857142857142857,0.2288646732144519,0.0403951389852454,0.0,1,0,1,0,0,1,1,0,0,0
0.9892627057981388,0.1821779787180397,27105,80,0.2857142857142857,0.3999239281865989,0.0953132415763378,0.0,1,0,0,1,0,1,1,0,0,0
0.5483178239083751,0.5482432127194945,62154,443,0.8571428571428571,0.0782645495137623,0.6189252575190417,0.0,0,0,1,0,1,0,0,1,0,0
0.493915533285612,0.0030034340473844,48732,80,1.0,0.3759562637695692,0.9002565286003067,0.0,0,1,1,0,0,0,0,1,0,0
0.2455261274158911,0.9107035393137072,47515,80,0.5714285714285714,0.7424006372649412,0.5960990025156143,0.0,0,0,0,1,1,0,1,0,0,0
0.8575518969219756,0.7530706614975772,28289,443,0.7857142857142857,0.7405945358489747,0.6419796148122938,0.0,0,0,0,1,0,1,0,0,0,0
0.0093056549749463,0.6071625907389189,11784,53,0.2142857142857143,0.9662852585483588,0.357977614108036,0.0,0,1,0,1,1,0,0,0,1,0
0.2297780959198282,0.2997254786310372,23296,443,0.2142857142857143,0.9429055263634698,0.3481497168661269,0.0,1,0,0,0,0,0,0,0,0,0
0.8833214030064424,0.510132768650519,37711,443,0.5714285714285714,0.576027078495251,0.1454499491915939,0.0,0,0,1,0,0,0,0,0,1,0
0.8668575518969219,0.5931174973803254,34777,53,0.2142857142857143,0.310069866308722,0.4805772591126869,0.0,1,0,0,0,0,1,0,0,0,0
0.6292054402290623,0.7669144084276598,6986,443,0.3571428571428571,0.7305737853183789,0.6427797219023158,0.0,0,0,0,1,1,0,0,0,0,0
0.2161775232641374,0.6642687285723206,2667,80,0.2857142857142857,0.6719317795007331,0.2982461184088337,0.0,1,0,0,0,1,0,0,1,0,0
0.957766642806013,0.650769552066215,37398,80,0.7142857142857143,0.8058684354028767,0.0475215496132359,1.0,1,0,0,1,0,0,0,0,0,1
0.2970651395848246,0.7907617691871124,17180,443,0.5714285714285714,0.8584476154337617,0.0990679188331568,0.0,1,0,0,0,0,1,1,0,0,0
0.3514674302075876,0.4871255917689814,39294,53,0.9285714285714284,0.3341409504087025,0.0293529737031599,0.0,0,0,1,0,0,1,0,0,0,0
0.5476020042949177,0.019314816738564,9798,53,0.5714285714285714,0.5611886444002021,0.900026244871344,1.0,1,0,0,0,0,1,0,0,1,1
0.5683607730851825,0.3955762638278789,20235,443,0.0,0.0736551046448434,0.3987686544191615,0.0,0,1,0,0,0,0,0,1,0,0
0.9849677881173944,0.3488837229516903,9167,80,1.0,0.2800255019240421,0.6585768448608194,0.0,1,0,1,0,0,0,0,1,0,0
0.8539727988546886,0.292719088250671,62002,80,0.2857142857142857,0.3962210628325202,0.0010438515133796,0.0,1,0,0,1,0,0,1,0,0,0
0.5612025769506085,0.5009569029078388,57760,80,0.2142857142857143,0.2948994590240614,0.4858707517064283,0.0,0,1,0,0,0,1,0,1,0,0
0.7974230493915533,0.0222979824891925,37773,443,0.8571428571428571,0.2884036061916548,0.4412579326968849,0.0,0,1,0,1,0,0,0,1,0,0
0.3214030064423765,0.6442905785495443,10401,80,0.6428571428571429,0.3540566065926311,0.5345761115256303,1.0,0,0,0,0,1,0,0,1,0,1
0.4330708661417323,0.7347408489182595,57441,443,1.0,0.100049979801275,0.3671698037298916,0.0,0,1,0,0,0,1,0,0,1,0
0.3528990694345024,0.6099564206046869,20915,80,0.0714285714285714,0.39793046296613,0.3495549472216612,1.0,0,0,0,1,0,0,1,0,0,1
0.0594130279169649,0.4669747551664205,47097,53,0.3571428571428571,0.3635540750353021,0.507851860961,0.0,1,0,1,0,1,0,0,0,0,0
0.6335003579098067,0.2800027791157203,28843,443,0.2857142857142857,0.0503302125574443,0.4377870234673631,0.0,0,0,0,0,0,0,1,0,0,0
0.1560486757337151,0.4493203747606105,48270,80,0.8571428571428571,0.8644744310917902,0.7982805928552186,1.0,0,1,0,0,0,1,1,0,0,1
0.0816034359341446,0.955536476310554,9839,443,0.7857142857142857,0.1643539117233734,0.489926705593722,0.0,0,1,0,1,1,0,0,0,0,0
0.0379384395132426,0.1048893758754903,43887,80,0.2857142857142857,0.7598288015246464,0.6316105721231993,0.0,1,0,0,1,0,0,1,0,0,0
0.8274874731567645,0.8450279520548154,38278,443,0.3571428571428571,0.752088057787649,0.3051249813540295,0.0,1,0,1,0,1,0,0,1,0,0
0.9692197566213314,0.0421731711980044,55383,53,0.1428571428571429,0.0855162657976338,0.1034390739603171,0.0,1,0,0,0,1,0,0,0,1,0
0.4387974230493915,0.8753570510975672,52855,80,0.6428571428571429,0.6025565294362538,0.0754803343187292,0.0,0,1,0,0,0,1,0,0,1,0
0.9749463135289906,0.5934598256250364,7745,80,0.8571428571428571,0.8046835020040914,0.439976051135056,0.0,0,0,1,0,1,0,0,1,0,0
0.1474588403722262,0.3984849219125059,27707,53,0.2142857142857143,0.2402394518908437,0.902398396394726,1.0,0,1,0,1,0,1,0,0,0,1
0.8625626342161775,0.1109194910405032,3653,443,0.2857142857142857,0.7098415888107468,0.1233767761525635,0.0,0,0,0,1,0,1,1,0,0,0
0.5826771653543307,0.9439358365096135,62898,53,0.9285714285714284,0.8980355063659315,0.6199594261656065,0.0,1,0,0,1,0,1,0,0,1,0
0.6170365068002863,0.5845667555353768,20981,53,0.3571428571428571,0.3618646285937794,0.643834164788732,0.0,1,0,1,0,0,1,0,0,0,0
0.7644953471725126,0.8845826309040056,61244,443,0.3571428571428571,0.2117938181444767,0.0002542520629468,0.0,0,0,0,1,0,1,0,0,0,0
0.0307802433786685,0.8929329700586475,2361,53,0.2857142857142857,0.7299081934784653,0.736598431713593,0.0,1,0,0,1,0,0,0,0,0,0
0.0272011453113815,0.5543467639241778,34504,80,0.7857142857142857,0.424464957106661,0.3297118231046741,0.0,1,0,1,0,0,1,0,1,0,0
0.7394416607015032,0.7364898082377961,25043,53,0.5,0.217577787821142,0.280664564046679,0.0,0,1,0,1,1,0,0,0,1,0
0.7480314960629921,0.47591819057218,58986,53,0.2142857142857143,0.699886419412528,0.4076000649681643,0.0,0,1,0,0,0,1,0,0,1,0
0.8575518969219756,0.1475551938232636,29852,80,0.9285714285714284,0.643172722431852,0.151494557598851,0.0,0,0,0,0,0,0,0,1,0,0
0.6184681460272011,0.6249031690215016,21810,53,0.9285714285714284,0.0861502582438369,0.0090786304260369,0.0,1,0,0,1,0,0,0,1,0,0
0.1181102362204724,0.7665335729055233,50044,443,0.4285714285714286,0.2351372544512582,0.5400785736889359,0.0,1,0,0,1,1,0,0,1,0,0
0.3629205440229062,0.0816178836944059,62074,80,0.9285714285714284,0.2325924558529388,0.2392139129783213,0.0,1,0,1,0,1,0,0,1,0,0
0.6492483894058697,0.6848953067720119,22374,53,0.5714285714285714,0.920628212162879,0.5595820290030559,0.0,0,0,0,0,1,0,0,0,1,0
0.6957766642806013,0.8889642726917701,2901,53,0.4285714285714286,0.314134392284541,0.9570313647753864,0.0,0,0,1,0,1,0,1,0,0,0
0.9341445955619184,0.5143503027033359,41860,80,0.0,0.3254669235860206,0.1463889068123922,1.0,0,0,0,1,0,1,0,1,0,1
0.8217609162491052,0.3016609746827389,38483,80,0.3571428571428571,0.2604824361317233,0.180335578533117,1.0,0,1,0,0,0,1,1,0,0,1
0.8031496062992126,0.8624412506948392,3323,80,0.7142857142857143,0.5327290083777214,0.756206917144749,0.0,0,0,0,0,0,1,1,0,0,0
0.5712240515390121,0.5473781455276122,63352,80,1.0,0.7234858675200595,0.0936263378227626,0.0,1,0,0,0,0,0,1,0,0,0
0.2519685039370078,0.6528319172550042,12712,53,0.5,0.5059025752392303,0.3227259874837237,0.0,0,0,0,1,0,0,0,0,0,0
0.4087329992841804,0.5266897256807582,40552,443,0.0714285714285714,0.6329788371517271,0.3663582274515845,1.0,1,0,0,0,0,0,0,0,0,1
0.2963493199713671,0.7170085615436556,50266,443,0.7142857142857143,0.1513312831423405,0.5489646421729459,0.0,0,1,1,0,0,0,1,0,0,0
0.231209735146743,0.8273397830396508,37512,53,0.7857142857142857,0.0407233501937875,0.2051746174566387,0.0,0,1,0,1,0,0,0,1,0,0
0.658554044380816,0.4311693624790944,9627,80,0.9285714285714284,0.7058809380047117,0.1990077537043267,0.0,0,0,0,1,1,0,0,0,1,0
0.9005010737294201,0.411944689265961,29156,53,0.9285714285714284,0.3031889969281307,0.3062968608461131,0.0,0,1,1,0,0,1,0,0,1,0
0.6184681460272011,0.3776189342009753,22030,80,0.6428571428571429,0.8851806600615255,0.003542917576083,0.0,1,0,0,1,1,0,1,0,0,0
0.4423765211166786,0.461405461484175,32688,53,0.3571428571428571,0.917978525381236,0.9274305077220478,1.0,0,1,0,0,0,0,0,1,0,1
0.9026485325697924,0.4950415901741863,37318,443,0.0,0.7299506186517659,0.1496605622519491,0.0,1,0,0,0,0,1,0,1,0,0
0.8239083750894775,0.1654914048612948,19176,443,0.6428571428571429,0.4101319040219495,0.2468160803568394,0.0,0,1,1,0,1,0,0,1,0,0
0.957766642806013,0.2380311846390425,44971,80,0.8571428571428571,0.6154439861148617,0.9954327105210062,0.0,1,0,0,0,1,0,0,0,1,0
0.572655690765927,0.1093434425999276,17720,80,0.8571428571428571,0.3399233620906692,0.7551449218078033,0.0,0,0,0,0,0,0,1,0,0,0
0.5705082319255548,0.5009891649114601,47665,443,0.2142857142857143,0.0288592933210543,0.3507199287240898,0.0,1,0,0,0,0,0,0,0,0,0
0.1066571224051539,0.4479549205276663,14258,443,0.1428571428571429,0.9851192616892764,0.9587159518596952,0.0,0,1,0,0,0,0,1,0,0,0
0.8117394416607014,0.3773971780962697,53563,80,0.7857142857142857,0.3508361760891683,0.5742977514582344,0.0,1,0,0,0,0,0,0,1,0,0
0.9942734430923408,0.5254856551769163,8510,80,0.5714285714285714,0.9058699727994028,0.9414433290559444,0.0,1,0,0,1,0,0,0,0,1,0
0.0171796707229778,0.0512311492412373,42651,53,0.0,0.1548412626826749,0.1259334955413745,0.0,0,0,0,1,1,0,0,1,0,0
0.4187544738725841,0.7241804424190195,38537,80,0.0714285714285714,0.654296512508231,0.7676765641448973,0.0,0,0,0,1,1,0,0,0,0,0
0.8246241947029348,0.8330608050551982,19427,80,0.1428571428571429,0.3556760827285448,0.0339844498874558,0.0,0,1,0,1,1,0,1,0,0,0
0.9112383679312812,0.4121446021255699,40225,443,0.3571428571428571,0.6615831222001347,0.5186883420157851,0.0,1,0,1,0,1,0,0,0,1,0
0.3063707945597709,0.258639526616952,49287,80,0.5,0.2631742381649209,0.8802010860544384,0.0,0,0,0,0,1,0,0,0,0,0
0.6535433070866141,0.0441784511294846,14712,53,0.9285714285714284,0.0259896895058133,0.1551149420463027,0.0,0,1,0,1,0,1,1,0,0,0
0.4960629921259842,0.2830352393583233,41998,443,0.0714285714285714,0.1003555357437502,0.4128833125661027,1.0,0,1,0,1,1,0,0,1,0,1
0.901932712956335,0.8958680884471245,36596,80,0.2142857142857143,0.862328444117316,0.8742667031358923,0.0,0,1,0,0,0,1,0,1,0,0
0.5998568360773086,0.20510762273842,23720,53,1.0,0.2110536979936146,0.2821830409398801,1.0,0,1,0,1,0,0,0,0,0,1
0.3851109520400858,0.0483785227649651,41680,80,0.8571428571428571,0.5628247511269384,0.0232395100324315,0.0,1,0,0,1,0,0,0,0,0,0
0.4860415175375805,0.2951994283594668,24107,80,0.4285714285714286,0.2433690594443707,0.9473595419135782,0.0,0,0,0,1,1,0,1,0,0,0
0.7544738725841088,0.5066309569737765,63099,443,0.5,0.6858254163941346,0.9746307338758676,0.0,0,1,0,0,0,0,0,0,0,0
0.8303507516105941,0.0,34637,53,0.8571428571428571,0.1756612082617969,0.7546242940765712,0.0,1,0,0,1,1,0,0,0,0,0
0.2870436649964208,0.5262269070265382,8224,53,0.3571428571428571,0.8203496882385828,0.6704024563595691,0.0,0,1,0,0,1,0,0,0,1,0
0.3099498926270579,0.5601088598531199,42732,80,0.6428571428571429,0.3672640816829036,0.054120722032237,1.0,0,0,1,0,0,0,0,0,1,1
0.3070866141732283,0.1796799461488169,21324,443,0.5714285714285714,0.7699231541039913,0.0966516183390263,0.0,0,1,0,1,0,1,1,0,0,0
0.9255547602004296,0.2762969526863078,57577,443,0.5,0.630014191133764,0.0498576126931978,0.0,0,0,0,1,1,0,0,1,0,0
0.6721546170365068,0.3414385503928371,46529,443,0.8571428571428571,0.1524337241647959,0.5745108241577573,0.0,1,0,0,0,0,0,0,1,0,0
0.5368647100930566,0.8903939199327504,27998,53,0.9285714285714284,0.7771136804805794,0.3930755188521984,0.0,0,1,1,0,1,0,1,0,0,0
0.6836077308518254,0.0651470394584502,45194,53,0.9285714285714284,0.6830507665020837,0.8366369078914243,0.0,0,1,0,0,0,1,0,1,0,0
0.6170365068002863,0.1987216947923393,50700,443,0.0714285714285714,0.998289502510187,0.8647971318605733,1.0,0,0,0,0,0,0,0,0,0,1
0.4373657838224767,0.7950679690103577,25785,80,0.0714285714285714,0.1006010808392323,0.5830801024931158,0.0,0,1,0,0,0,1,0,0,1,0
0.9112383679312812,0.7920469087968044,47403,443,0.7857142857142857,0.5375176284899243,0.0755945476797959,0.0,1,0,1,0,0,1,0,1,0,0
0.2534001431639227,0.3874899685800468,7640,443,0.4285714285714286,0.5789553721916274,0.3317381955415391,0.0,0,1,1,0,0,1,1,0,0,0
0.4065855404438081,0.7460129293800322,28359,443,0.8571428571428571,0.4387191003950228,0.5344138583111827,0.0,1,0,1,0,1,0,0,0,1,0
0.9047959914101646,0.869358998989268,14935,443,0.2857142857142857,0.0341825892234144,0.5825701903557791,0.0,1,0,0,1,0,0,1,0,0,0
0.5497494631352899,0.4766798711894279,12110,53,0.1428571428571429,0.4408959670064112,0.8960433631561092,0.0,1,0,0,1,0,1,1,0,0,0
0.5032211882605584,0.577667559271095,27101,80,0.2142857142857143,0.6379280202492952,0.7568977533770042,0.0,0,1,0,1,0,0,0,1,0,0
0.1238367931281317,0.1565612728560539,60139,53,0.7142857142857143,0.3205242746204382,0.6319029843566468,0.0,1,0,0,0,1,0,1,0,0,0
0.4853256979241231,0.3574163584428826,36161,53,0.8571428571428571,0.0867273685861382,0.3874559608467512,0.0,0,1,0,0,0,1,1,0,0,0
0.5962777380100215,0.22962990970663,33153,80,0.1428571428571429,0.5731275728636387,0.7897167238197886,0.0,1,0,1,0,0,1,1,0,0,0
0.9191123836793128,0.1356027708718604,45947,443,0.3571428571428571,0.2740061440659165,0.7439483143711649,1.0,0,0,0,0,0,1,1,0,0,1
0.5755189692197566,0.9935210381847202,46696,80,0.6428571428571429,0.7409643068198646,0.4259599221783899,1.0,0,0,0,1,0,0,0,1,0,1
1.0,0.4756666768122309,52901,80,0.0,0.7830308448365688,0.8986411632371619,0.0,0,1,1,0,0,1,0,0,1,0
0.3872584108804581,0.5953904734136269,50202,80,0.6428571428571429,0.4109464226030521,0.800004237630153,0.0,0,1,0,1,0,1,0,1,0,0
0.3543307086614173,0.2652031553893866,1497,443,0.5,0.5887317800455261,0.6020945283459657,0.0,0,1,1,0,0,0,1,0,0,0
0.4681460272011453,0.5381787092359076,8941,80,0.6428571428571429,0.9497541460629648,0.7211067233336704,0.0,0,1,0,1,0,1,0,0,1,0
0.4989262705798138,0.3733268424339565,18089,80,0.0,0.0685654081755418,0.5715026603703323,0.0,0,1,0,1,1,0,1,0,0,0
0.6836077308518254,0.847369517557218,34261,443,0.9285714285714284,0.3477240717662662,0.1191714389125084,0.0,0,0,1,0,1,0,0,0,1,0
0.6463851109520401,0.578219276063425,53374,80,0.2142857142857143,0.7190429653668513,0.2713031691980218,0.0,0,0,0,0,0,0,0,0,0,0
0.882605583392985,0.9454543953992064,43908,443,0.7857142857142857,0.1762488309711463,0.1694161088367566,0.0,0,1,0,0,0,0,0,0,0,0
0.8790264853256979,0.7745033186677435,35986,53,0.2857142857142857,0.050943149388094,0.6507862446213596,0.0,0,1,0,1,0,1,1,0,0,0
0.4917680744452398,0.2282690339980354,31936,53,0.8571428571428571,0.875856062348559,0.8768907186070102,0.0,0,1,0,0,1,0,0,1,0,0
0.266284896206156,0.915910523233158,56150,443,0.6428571428571429,0.4295183987551443,0.0316165030617924,0.0,1,0,0,1,1,0,1,0,0,0
0.7093772369362921,0.7123706308063474,18854,80,0.5714285714285714,0.3669583160922949,0.8039222696032973,0.0,0,1,1,0,0,1,0,1,0,0
0.7351467430207588,0.4824674332928912,1581,443,0.5714285714285714,0.8998728983079305,0.450393392468464,0.0,0,1,1,0,0,1,1,0,0,0
0.5017895490336435,0.9715990773570172,44804,443,0.5,0.7660504650589974,0.8726991375958808,0.0,1,0,1,0,0,0,0,0,0,0
0.959914101646385,0.9207484449459542,56606,443,0.7142857142857143,0.9218613944331944,0.4371898476213405,0.0,1,0,0,1,1,0,0,0,0,0
0.0708661417322834,0.3737243616903138,9445,443,0.5,0.8005291764917937,0.1581160750361802,0.0,0,1,0,0,0,1,0,0,1,0
0.698639942734431,0.6532847528421782,4899,443,0.3571428571428571,0.6182299821259942,0.7133489369955293,0.0,1,0,1,0,0,1,1,0,0,0
0.98067287043665,0.1536169852430126,12845,53,0.5714285714285714,0.7509272521141801,0.0596975041022451,0.0,0,0,0,1,0,0,0,0,1,0
0.8496778811739442,0.7663282261032057,26486,53,0.8571428571428571,0.5818245618723417,0.815665668592162,1.0,1,0,0,0,1,0,0,0,1,1
0.1581961345740873,0.4354656698817327,10492,80,0.7142857142857143,0.829458810737739,0.3725066295198256,0.0,1,0,0,0,0,1,1,0,0,0
0.8904795991410165,0.6655524163491124,19294,80,0.6428571428571429,0.5868359218189427,0.1073283991082433,0.0,0,0,0,1,0,1,1,0,0,0
0.4731567644953471,0.3695828740839106,42325,80,0.9285714285714284,0.7371005284114016,0.0670376824796107,0.0,0,0,1,0,0,0,0,0,0,0
0.0909090909090909,0.9550195240178466,51838,80,0.2857142857142857,0.614578801859035,0.9543122970678928,0.0,0,1,1,0,0,1,0,1,0,0
0.6263421617752326,0.9351009996880504,16723,80,0.7142857142857143,1.0,0.201232618858927,0.0,0,0,0,1,1,0,1,0,0,0
0.6907659269863994,0.4793916900337421,24767,80,0.8571428571428571,0.528148045719881,0.5303743697811639,0.0,1,0,0,0,1,0,0,0,1,0
0.2548317823908375,0.3709849043669091,46175,53,0.7142857142857143,0.7076324388950885,0.298667075751339,0.0,0,0,1,0,1,0,1,0,0,0
0.0343593414459556,0.5990567296456379,13067,80,0.8571428571428571,0.5764315262372426,0.1185010239517687,1.0,0,1,0,1,0,1,1,0,0,1
0.9477451682176092,0.2846771407287007,49893,53,0.1428571428571429,0.8795239918226576,0.0654917738076572,0.0,0,0,0,0,1,0,0,1,0,0
0.9992841803865428,0.5696914648001642,11536,53,0.7142857142857143,0.8628293577407451,0.452753374507889,0.0,0,0,0,0,0,0,0,0,1,0
0.0465282748747315,0.3443606111936493,60125,443,0.0,0.4283913631857778,0.0866419702089248,0.0,1,0,1,0,1,0,0,0,1,0
